Season,Id,Date,Time,League,Home,Away,Round_number,FT_Goals_H,FT_Goals_A,FT_Odd_ML_Bookie,FT_Odd_ML_H,FT_Odd_ML_D,FT_Odd_ML_A,HT_Odd_OU_05_Bookie,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_OU_05_Bookie,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_OU_15_Bookie,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_OU_25_Bookie,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_OU_35_Bookie,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_OU_45_Bookie,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Bookie,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
2024,25ET3bQj,01/06/2024,16:00,BRASIL - BRASILEIRÃO BETANO,Grêmio,Red Bull Bragantino,RODADA 7,0,2,bet365,3.25,3.1,2.35,bet365,1.44,2.63,bet365,1.08,8.0,bet365,1.36,3.2,bet365,2.15,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.91,1.91
2024,UB6FR1Ic,01/06/2024,16:00,BRASIL - BRASILEIRÃO BETANO,Vitória,Atlético-GO,RODADA 7,0,2,bet365,2.25,3.1,3.6,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.25,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8
2024,hnX3ibri,01/06/2024,17:00,BRASIL - SÉRIE B,Brusque,Novorizontino,RODADA 8,0,0,bet365,2.9,3.2,2.5,bet365,1.57,2.25,bet365,1.1,7.0,bet365,1.5,2.5,bet365,2.5,1.5,bet365,5.0,1.17,bet365,13.0,1.04,bet365,2.1,1.67
2024,dSZ2Icup,01/06/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Cuiabá,Internacional,RODADA 7,0,1,bet365,3.7,3.1,2.2,bet365,1.62,2.2,bet365,1.13,6.0,bet365,1.62,2.3,bet365,2.88,1.4,bet365,6.0,1.13,bet365,13.0,1.04,bet365,2.25,1.57
2024,CzdKQLX3,01/06/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Fluminense,Juventude,RODADA 7,1,1,bet365,1.57,4.2,5.25,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.3,3.5,bet365,1.95,1.95,bet365,3.4,1.33,bet365,6.0,1.13,bet365,1.95,1.8
2024,bifSOa2G,01/06/2024,21:00,BRASIL - BRASILEIRÃO BETANO,Corinthians,Botafogo,RODADA 7,0,1,bet365,2.1,3.3,3.7,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.25,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8
2024,rXDZHIhO,01/07/2024,19:00,BRASIL - SÉRIE B,Santos,Chapecoense,RODADA 13,1,0,bet365,1.36,4.75,8.5,bet365,1.36,3.0,bet365,1.04,13.0,bet365,1.25,3.75,bet365,1.88,1.98,bet365,3.25,1.33,bet365,6.0,1.13,bet365,2.25,1.57
2024,GnHm698A,01/07/2024,20:00,BRASIL - BRASILEIRÃO BETANO,Palmeiras,Corinthians,RODADA 13,2,0,bet365,1.6,4.1,5.5,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.84,2.06,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.8,1.95
2024,novpxMwt,01/07/2024,21:00,BRASIL - SÉRIE B,CRB,Brusque,RODADA 13,1,1,bet365,1.75,3.4,5.0,bet365,1.5,2.5,bet365,1.08,7.5,bet365,1.44,2.63,bet365,2.35,1.57,bet365,4.33,1.2,bet365,10.0,1.06,bet365,2.2,1.62
2024,KWuOyGGo,01/09/2024,11:00,BRASIL - BRASILEIRÃO BETANO,Cruzeiro,Atlético-GO,RODADA 25,3,1,bet365,1.67,3.6,5.75,bet365,1.53,2.38,bet365,1.1,7.0,bet365,1.5,2.63,bet365,2.4,1.53,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.38,1.53
2024,6TitDWwo,01/09/2024,11:00,BRASIL - BRASILEIRÃO BETANO,Grêmio,Atlético-MG,RODADA 25,2,3,bet365,2.15,3.0,3.9,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.5,2.63,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.1,1.67
2024,2FXvYXFA,01/09/2024,16:00,BRASIL - BRASILEIRÃO BETANO,Corinthians,Flamengo,RODADA 25,2,1,bet365,2.5,2.9,3.1,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.53,2.5,bet365,2.7,1.44,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.1,1.67
2024,WSn51iPs,01/09/2024,16:00,BRASIL - SÉRIE B,Amazonas,Ceará,RODADA 24,1,1,bet365,2.55,2.88,3.1,bet365,1.62,2.2,bet365,1.11,6.5,bet365,1.53,2.38,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.2,1.62
2024,OULmWBpN,01/09/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Athletico-PR,Palmeiras,RODADA 25,0,2,bet365,3.7,3.6,2.0,bet365,1.4,2.75,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.91,1.99,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.75,2.0
2024,GbZWZgob,01/09/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Fluminense,São Paulo,RODADA 25,2,0,bet365,2.3,2.9,3.6,bet365,1.62,2.2,bet365,1.14,5.5,bet365,1.62,2.3,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.25,1.57
2024,fDCJQk8p,01/09/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Juventude,Internacional,RODADA 25,1,3,bet365,3.5,3.3,2.15,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.65,bet365,4.0,1.25,bet365,9.0,1.07,bet365,1.95,1.8
2024,t6WrXiVG,01/09/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Red Bull Bragantino,Bahia,RODADA 25,2,1,bet365,2.3,3.5,3.0,bet365,1.4,2.75,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.02,1.88,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.75,2.0
2024,YZqSzzWi,01/09/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Vitória,Vasco,RODADA 25,0,1,bet365,2.3,3.1,3.4,bet365,1.53,2.38,bet365,1.1,7.0,bet365,1.5,2.63,bet365,2.4,1.53,bet365,4.5,1.2,bet365,10.0,1.06,bet365,2.0,1.75
2024,IPMVnhAl,01/09/2024,18:30,BRASIL - SÉRIE B,Goiás,Paysandu,RODADA 24,1,1,bet365,1.75,3.4,5.0,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.36,3.0,bet365,2.15,1.67,bet365,3.75,1.25,bet365,9.0,1.07,bet365,2.0,1.73
2023,0xpv8x8D,01/10/2023,16:00,BRASIL - SÉRIE A,Coritiba,Athletico-PR,RODADA 25,2,0,bet365,3.4,3.3,2.2,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.44,2.75,bet365,2.38,1.57,bet365,4.5,1.2,bet365,10.0,1.06,bet365,2.0,1.75
2023,4AjV9bw1,01/10/2023,16:00,BRASIL - SÉRIE A,Cruzeiro,América-MG,RODADA 25,1,1,bet365,1.67,3.8,5.0,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.93,1.93,bet365,3.4,1.33,bet365,6.0,1.13,bet365,1.91,1.91
2023,IghNBK8l,01/10/2023,16:00,BRASIL - SÉRIE A,Santos,Vasco,RODADA 25,4,1,bet365,2.5,3.2,2.9,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.44,2.75,bet365,2.38,1.57,bet365,4.5,1.2,bet365,10.0,1.06,bet365,2.0,1.75
2023,QJiRAvOf,01/10/2023,18:30,BRASIL - SÉRIE A,Red Bull Bragantino,Palmeiras,RODADA 25,2,1,bet365,1.73,3.8,4.75,bet365,1.4,2.75,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.0,1.85,bet365,3.5,1.3,bet365,6.5,1.11,bet365,1.95,1.8
2023,EuArgUEr,01/11/2023,19:00,BRASIL - SÉRIE A,Corinthians,Athletico-PR,RODADA 31,1,0,bet365,2.6,2.9,3.0,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.5,2.63,bet365,2.6,1.48,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.1,1.67
2023,4U2ejSb1,01/11/2023,19:00,BRASIL - SÉRIE A,Internacional,América-MG,RODADA 31,1,1,bet365,1.55,4.33,5.5,bet365,1.33,3.25,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.08,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.8,1.95
2023,G46aknE7,01/11/2023,20:00,BRASIL - SÉRIE A,Coritiba,Grêmio,RODADA 31,1,2,bet365,3.1,3.75,2.2,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.83,2.03,bet365,3.2,1.36,bet365,5.5,1.14,bet365,1.7,2.05
2023,G4U7aWyF,01/11/2023,20:00,BRASIL - SÉRIE A,Flamengo,Santos,RODADA 31,1,2,bet365,1.45,4.5,7.0,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.9,1.95,bet365,3.4,1.33,bet365,6.0,1.13,bet365,2.05,1.7
2023,M5Dji8qe,01/11/2023,21:30,BRASIL - SÉRIE A,Atlético-MG,Fortaleza,RODADA 31,3,1,bet365,1.73,3.6,5.25,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.44,2.75,bet365,2.3,1.6,bet365,4.33,1.22,bet365,9.0,1.07,bet365,2.1,1.67
2023,U7YBbjiL,01/11/2023,21:30,BRASIL - SÉRIE A,Botafogo,Palmeiras,RODADA 31,3,4,bet365,2.9,3.2,2.45,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.25,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8
2024,G82BSs3i,02/06/2024,16:00,BRASIL - BRASILEIRÃO BETANO,Atlético-MG,Bahia,RODADA 7,1,1,bet365,1.8,3.7,4.5,bet365,1.4,2.75,bet365,1.06,10.0,bet365,1.33,3.4,bet365,2.04,1.86,bet365,3.5,1.3,bet365,6.5,1.11,bet365,1.91,1.91
2024,jkZ6HHfj,02/06/2024,16:00,BRASIL - BRASILEIRÃO BETANO,Criciúma,Palmeiras,RODADA 7,1,2,bet365,4.75,3.3,1.85,bet365,1.53,2.38,bet365,1.1,7.0,bet365,1.5,2.63,bet365,2.4,1.53,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.2,1.62
2024,jRfOPumA,02/06/2024,16:00,BRASIL - BRASILEIRÃO BETANO,Vasco,Flamengo,RODADA 7,1,6,bet365,4.75,3.9,1.7,bet365,1.4,2.75,bet365,1.06,10.0,bet365,1.33,3.4,bet365,2.04,1.86,bet365,3.5,1.3,bet365,6.5,1.11,bet365,1.95,1.8
2024,4WwMSE5j,02/06/2024,16:00,BRASIL - SÉRIE B,Chapecoense,Vila Nova,RODADA 8,1,1,bet365,2.3,3.1,3.25,bet365,1.53,2.38,bet365,1.1,7.0,bet365,1.44,2.63,bet365,2.4,1.53,bet365,4.5,1.18,bet365,11.0,1.05,bet365,2.0,1.73
2024,voOumqi5,02/06/2024,16:00,BRASIL - SÉRIE B,Ponte Preta,CRB,RODADA 8,4,2,bet365,2.5,2.8,3.25,bet365,1.62,2.2,bet365,1.13,6.0,bet365,1.57,2.25,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.2,1.62
2024,K6ryNwXS,02/06/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Fortaleza,Athletico-PR,RODADA 7,1,0,bet365,1.9,3.4,4.33,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.65,bet365,4.0,1.25,bet365,9.0,1.07,bet365,2.0,1.75
2024,xrgWNJHM,02/06/2024,18:30,BRASIL - BRASILEIRÃO BETANO,São Paulo,Cruzeiro,RODADA 7,2,0,bet365,1.95,3.3,4.2,bet365,1.57,2.25,bet365,1.1,7.0,bet365,1.53,2.5,bet365,2.6,1.48,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.2,1.62
2024,prRmoNLH,02/06/2024,18:30,BRASIL - SÉRIE B,Ituano,Avaí,RODADA 8,0,1,bet365,3.0,3.1,2.4,bet365,1.57,2.25,bet365,1.1,7.0,bet365,1.5,2.5,bet365,2.6,1.48,bet365,5.0,1.17,bet365,13.0,1.04,bet365,2.1,1.67
2024,vuHIL0ga,02/07/2024,18:30,BRASIL - SÉRIE B,Goiás,América-MG,RODADA 13,2,1,bet365,2.15,3.0,3.75,bet365,1.53,2.38,bet365,1.1,7.0,bet365,1.44,2.63,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.0,1.73
2024,Ec9VIbwI,02/07/2024,20:00,BRASIL - SÉRIE B,Novorizontino,Mirassol,RODADA 13,1,1,bet365,2.8,2.75,2.88,bet365,1.67,2.1,bet365,1.14,5.5,bet365,1.62,2.2,bet365,3.1,1.36,bet365,6.5,1.11,bet365,17.0,1.03,bet365,2.38,1.53
2024,WWxHIkat,02/08/2024,19:00,BRASIL - SÉRIE B,Brusque,América-MG,RODADA 19,0,0,bet365,3.6,3.0,2.25,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.5,2.5,bet365,2.6,1.48,bet365,5.0,1.17,bet365,13.0,1.04,bet365,2.2,1.62
2024,h676bnEO,02/08/2024,21:30,BRASIL - SÉRIE B,Santos,Sport,RODADA 19,1,1,bet365,1.57,3.7,6.25,bet365,1.5,2.5,bet365,1.07,9.0,bet365,1.36,3.0,bet365,2.15,1.67,bet365,4.0,1.22,bet365,9.0,1.07,bet365,2.25,1.57
2024,Qkn90Bvl,02/09/2024,19:30,BRASIL - SÉRIE B,Sport,Ituano,RODADA 24,3,2,bet365,1.45,4.33,7.0,bet365,1.4,2.75,bet365,1.06,10.0,bet365,1.29,3.5,bet365,1.98,1.88,bet365,3.4,1.3,bet365,6.5,1.11,bet365,2.1,1.67
2024,UJ0w6XGQ,02/09/2024,21:30,BRASIL - SÉRIE B,Operário,Brusque,RODADA 24,0,0,bet365,1.75,3.1,5.5,bet365,1.62,2.2,bet365,1.13,6.0,bet365,1.57,2.25,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.63,1.44
2023,YLGjHtoR,02/10/2023,20:00,BRASIL - SÉRIE A,Botafogo,Goiás,RODADA 25,1,1,bet365,1.62,3.6,5.75,bet365,1.44,2.63,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.67,bet365,4.33,1.22,bet365,9.0,1.07,bet365,2.2,1.62
2023,8bgoDk6E,02/11/2023,17:00,BRASIL - SÉRIE A,Cuiabá,Vasco,RODADA 31,0,2,bet365,2.63,3.0,3.0,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.53,2.5,bet365,2.6,1.48,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.05,1.7
2023,rFEnhlUl,02/11/2023,18:00,BRASIL - SÉRIE A,Goiás,Red Bull Bragantino,RODADA 31,0,2,bet365,3.2,3.3,2.25,bet365,1.44,2.63,bet365,1.06,10.0,bet365,1.33,3.4,bet365,2.05,1.75,bet365,3.75,1.29,bet365,7.0,1.1,bet365,1.8,1.95
2023,CWNGcA6R,02/11/2023,20:00,BRASIL - SÉRIE A,São Paulo,Cruzeiro,RODADA 31,1,0,bet365,1.85,3.4,4.5,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.53,2.5,bet365,2.6,1.48,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.25,1.57
2023,IBgFwqGl,02/12/2023,18:00,BRASIL - SÉRIE A,Corinthians,Internacional,RODADA 37,1,2,bet365,2.45,2.88,3.3,bet365,1.62,2.2,bet365,1.13,6.0,bet365,1.57,2.38,bet365,2.88,1.4,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.2,1.62
2023,QycNyNp1,02/12/2023,21:00,BRASIL - SÉRIE A,Atlético-MG,São Paulo,RODADA 37,2,1,bet365,1.65,3.6,5.25,bet365,1.53,2.38,bet365,1.1,7.0,bet365,1.5,2.63,bet365,2.4,1.53,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.25,1.57
2024,8MDPXiU3,03/05/2024,19:00,BRASIL - SÉRIE B,Paysandu,Avaí,RODADA 3,0,0,Betano.br,2.07,2.95,4.0,Betano.br,1.62,2.25,Betano.br,1.12,5.6,Betano.br,1.53,2.45,Betano.br,2.57,1.5,Betano.br,4.65,1.17,Betano.br,8.25,1.05,Betano.br,2.12,1.65
2024,0dELYXEc,03/05/2024,21:30,BRASIL - SÉRIE B,Coritiba,Sport,RODADA 3,0,1,Betano.br,2.35,3.0,3.2,Betano.br,1.57,2.37,Betano.br,1.1,6.2,Betano.br,1.45,2.67,Betano.br,2.35,1.57,Betano.br,4.15,1.21,Betano.br,7.4,1.07,Betano.br,1.93,1.78
2024,QuuITfjp,03/06/2024,20:00,BRASIL - SÉRIE B,Santos,Botafogo-SP,RODADA 8,1,2,bet365,1.5,3.7,7.5,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.44,2.63,bet365,2.35,1.57,bet365,4.33,1.2,bet365,10.0,1.06,bet365,2.5,1.5
2024,WxW7jIcc,03/06/2024,21:00,BRASIL - SÉRIE B,Operário,Amazonas,RODADA 8,1,0,bet365,1.75,3.4,4.75,bet365,1.57,2.25,bet365,1.1,7.0,bet365,1.5,2.5,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.38,1.53
2024,QuV4CpVq,03/07/2024,19:00,BRASIL - BRASILEIRÃO BETANO,Cuiabá,Botafogo,RODADA 14,1,2,bet365,2.55,3.1,3.1,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.53,2.5,bet365,2.6,1.48,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.1,1.67
2024,84K9B4pj,03/07/2024,20:00,BRASIL - BRASILEIRÃO BETANO,Criciúma,Cruzeiro,RODADA 14,1,0,bet365,2.45,3.1,3.1,bet365,1.53,2.38,bet365,1.1,7.0,bet365,1.5,2.63,bet365,2.4,1.53,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.05,1.7
2024,fieQJSxA,03/07/2024,20:00,BRASIL - BRASILEIRÃO BETANO,Vasco,Fortaleza,RODADA 14,2,0,bet365,2.3,3.2,3.4,bet365,1.44,2.63,bet365,1.08,8.0,bet365,1.36,3.2,bet365,2.15,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.91,1.91
2024,8zgEMUhi,03/07/2024,21:30,BRASIL - BRASILEIRÃO BETANO,Atlético-MG,Flamengo,RODADA 14,2,4,bet365,2.75,3.2,2.7,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.44,2.75,bet365,2.35,1.57,bet365,4.5,1.2,bet365,10.0,1.06,bet365,2.0,1.75
2024,G6qZH67M,03/07/2024,21:30,BRASIL - BRASILEIRÃO BETANO,Red Bull Bragantino,Atlético-GO,RODADA 14,3,1,bet365,1.83,3.4,4.5,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.1,1.7,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8
2024,OWrwHQMS,03/07/2024,21:30,BRASIL - BRASILEIRÃO BETANO,Athletico-PR,São Paulo,RODADA 14,1,2,bet365,2.3,3.1,3.3,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.3,1.6,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8
2024,4p9M2kK8,03/08/2024,16:00,BRASIL - BRASILEIRÃO BETANO,Vitória,Cuiabá,RODADA 21,1,0,bet365,2.9,2.88,2.8,bet365,1.62,2.2,bet365,1.14,5.5,bet365,1.62,2.3,bet365,2.88,1.4,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.2,1.62
2024,pt4b08qC,03/08/2024,17:00,BRASIL - SÉRIE B,Botafogo-SP,Coritiba,RODADA 19,2,0,bet365,2.88,3.0,2.63,bet365,1.67,2.1,bet365,1.13,6.0,bet365,1.62,2.2,bet365,2.88,1.4,bet365,6.5,1.11,bet365,15.0,1.03,bet365,2.38,1.53
2024,0C2V0TlL,03/08/2024,19:00,BRASIL - BRASILEIRÃO BETANO,Vasco,Red Bull Bragantino,RODADA 21,2,2,bet365,1.91,3.9,3.6,bet365,1.29,3.5,bet365,1.03,17.0,bet365,1.17,5.0,bet365,1.5,2.5,bet365,2.3,1.62,bet365,4.0,1.25,bet365,1.53,2.38
2024,hAsAgose,03/08/2024,20:00,BRASIL - BRASILEIRÃO BETANO,Atlético-GO,Botafogo,RODADA 21,1,4,bet365,2.8,3.2,2.63,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.44,2.75,bet365,2.35,1.57,bet365,4.5,1.2,bet365,10.0,1.06,bet365,1.95,1.8
2024,nodDh5d1,03/08/2024,20:00,BRASIL - BRASILEIRÃO BETANO,Criciúma,Atlético-MG,RODADA 21,2,1,bet365,3.9,3.5,1.95,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.4,3.0,bet365,2.2,1.65,bet365,4.33,1.22,bet365,9.0,1.07,bet365,2.0,1.75
2024,Wfg1e7Cr,03/08/2024,21:30,BRASIL - BRASILEIRÃO BETANO,São Paulo,Flamengo,RODADA 21,1,0,bet365,2.2,3.0,3.75,bet365,1.62,2.2,bet365,1.13,6.0,bet365,1.57,2.38,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.2,1.62
2024,4pyPGTTh,03/08/2024,21:30,BRASIL - SÉRIE B,Amazonas,Ituano,RODADA 19,1,0,bet365,1.62,3.6,6.25,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.36,3.0,bet365,2.2,1.65,bet365,4.0,1.22,bet365,9.0,1.07,bet365,2.2,1.62
2023,x2ebjDtB,03/09/2023,16:00,BRASIL - SÉRIE A,Corinthians,Palmeiras,RODADA 22,0,0,bet365,4.75,3.2,1.91,bet365,1.62,2.2,bet365,1.13,6.0,bet365,1.57,2.38,bet365,3.0,1.4,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.38,1.53
2023,jogngFdh,03/09/2023,16:00,BRASIL - SÉRIE A,Fluminense,Fortaleza,RODADA 22,1,0,bet365,1.91,3.4,4.33,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.33,3.4,bet365,2.1,1.73,bet365,3.75,1.29,bet365,7.0,1.1,bet365,1.91,1.91
2023,ruIP6YQi,03/09/2023,18:30,BRASIL - SÉRIE A,América-MG,Santos,RODADA 22,2,0,bet365,2.15,3.25,3.6,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.3,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8
2023,4lJL7EBo,03/09/2023,18:30,BRASIL - SÉRIE A,Bahia,Vasco,RODADA 22,1,1,bet365,2.05,3.3,3.75,bet365,1.44,2.63,bet365,1.07,8.5,bet365,1.4,3.0,bet365,2.2,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8
2023,YTl7liBN,03/09/2023,18:30,BRASIL - SÉRIE A,Cruzeiro,Red Bull Bragantino,RODADA 22,0,0,bet365,2.45,3.2,3.1,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.3,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8
2024,QkQwoWv1,03/09/2024,19:00,BRASIL - SÉRIE B,Mirassol,América-MG,RODADA 24,1,0,bet365,2.15,3.1,3.6,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,2.75,bet365,2.25,1.62,bet365,4.0,1.22,bet365,10.0,1.06,bet365,2.0,1.73
2024,naRZoCPf,03/09/2024,21:30,BRASIL - SÉRIE B,Guarani,Coritiba,RODADA 24,2,1,bet365,2.6,2.7,3.1,bet365,1.67,2.1,bet365,1.14,5.5,bet365,1.67,2.1,bet365,3.1,1.36,bet365,6.5,1.11,bet365,17.0,1.03,bet365,2.38,1.53
2024,vNu22zRI,03/10/2024,19:00,BRASIL - BRASILEIRÃO BETANO,Criciúma,Atlético-GO,RODADA 29,2,0,bet365,1.83,3.5,4.2,bet365,1.4,2.75,bet365,1.06,10.0,bet365,1.33,3.4,bet365,2.08,1.82,bet365,3.75,1.29,bet365,7.0,1.1,bet365,1.91,1.91
2024,2Hpw8vcs,03/10/2024,21:30,BRASIL - BRASILEIRÃO BETANO,Fluminense,Cruzeiro,RODADA 29,1,0,bet365,2.45,3.0,3.2,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.53,2.5,bet365,2.6,1.48,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.1,1.67
2024,OvsOWfxs,03/10/2024,21:30,BRASIL - SÉRIE B,Operário,Chapecoense,RODADA 30,3,2,bet365,1.75,3.2,5.5,bet365,1.62,2.2,bet365,1.14,5.5,bet365,1.62,2.2,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.63,1.44
2023,M3EvpowL,03/12/2023,16:00,BRASIL - SÉRIE A,Flamengo,Cuiabá,RODADA 37,2,1,bet365,1.36,4.75,9.5,bet365,1.4,2.75,bet365,1.06,10.0,bet365,1.33,3.4,bet365,2.0,1.8,bet365,3.5,1.3,bet365,7.0,1.1,bet365,2.38,1.53
2023,vLfBvP0r,03/12/2023,16:00,BRASIL - SÉRIE A,Palmeiras,Fluminense,RODADA 37,1,0,bet365,1.25,5.5,11.0,bet365,1.29,3.5,bet365,1.03,15.0,bet365,1.17,5.0,bet365,1.57,2.35,bet365,2.38,1.57,bet365,4.33,1.22,bet365,2.0,1.75
2023,tK9EdOMQ,03/12/2023,18:30,BRASIL - SÉRIE A,América-MG,Bahia,RODADA 37,3,2,bet365,4.0,3.75,1.91,bet365,1.36,3.0,bet365,1.04,13.0,bet365,1.25,4.0,bet365,1.8,2.05,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.7,2.05
2023,M3jWZ0FD,03/12/2023,18:30,BRASIL - SÉRIE A,Athletico-PR,Santos,RODADA 37,3,0,bet365,1.95,3.25,4.2,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.1,1.7,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8
2023,YwIrq5hR,03/12/2023,18:30,BRASIL - SÉRIE A,Botafogo,Cruzeiro,RODADA 37,0,0,bet365,1.91,3.4,4.2,bet365,1.44,2.63,bet365,1.07,8.5,bet365,1.36,3.2,bet365,2.15,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8
2023,EcwIc47K,03/12/2023,18:30,BRASIL - SÉRIE A,Fortaleza,Goiás,RODADA 37,1,0,bet365,1.4,4.33,9.0,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.83,2.03,bet365,3.2,1.36,bet365,6.0,1.13,bet365,2.1,1.67
2023,80nSzs07,03/12/2023,18:30,BRASIL - SÉRIE A,Grêmio,Vasco,RODADA 37,1,0,bet365,1.85,3.5,4.5,bet365,1.4,2.75,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.9,1.95,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.8,1.95
